date,vessel,start_time,destination,overtime,storage_type,end_time,total_tonnage,service,Price,invoice_value
2025-04-19,ITSAS TXORI,11:02:00.000000000,MNBU3865017,overtime 150%,Brine,11:56:00.000000000,27.0,Basic OSS,38.25,1032.75
2025-04-19,ITSAS TXORI,11:23:00.000000000,MNBU4011706,overtime 150%,Brine,13:31:00.000000000,27.02,Basic OSS,38.25,1033.5149999999999
2025-04-19,ITSAS TXORI,12:21:00.000000000,MNBU3442463,overtime 150%,Brine,14:05:00.000000000,26.99,Basic OSS,38.25,1032.3674999999998
2025-04-19,ITSAS TXORI,13:26:00.000000000,MNBU3687595,overtime 150%,Brine,14:18:00.000000000,26.93,Basic OSS,38.25,1030.0725
2025-04-19,ITSAS TXORI,14:33:00.000000000,MNBU3331330,overtime 150%,Brine,14:59:00.000000000,14.03,Basic OSS,38.25,536.6474999999999
2025-04-19,ITSAS TXORI,15:03:00.000000000,MNBU3128576,overtime 150%,Brine,15:52:00.000000000,5.05,Basic OSS,38.25,193.1625
2025-04-19,ITSAS TXORI,15:14:00.000000000,MNBU3477747,overtime 150%,Brine,15:56:00.000000000,19.11,Basic OSS,38.25,730.9575
2025-04-19,ITSAS TXORI,16:02:00.000000000,MNBU3477747,overtime 200%,Brine,16:31:00.000000000,7.82,Basic OSS,51.0,398.82
2025-04-19,ITSAS TXORI,16:03:00.000000000,MNBU3331330,overtime 200%,Brine,16:13:00.000000000,12.92,Basic OSS,51.0,658.92
2025-04-19,ITSAS TXORI,16:39:00.000000000,MNBU3128576,overtime 200%,Brine,19:52:00.000000000,21.87,Basic OSS,51.0,1115.3700000000001
2025-04-19,PACIFIC STAR,09:15:00.000000000,MNBU3969686,overtime 150%,Brine,11:12:00.000000000,26.92,Basic OSS,38.25,1029.69
2025-04-19,PACIFIC STAR,11:30:00.000000000,MMAU1169108,overtime 150%,Brine,14:53:00.000000000,26.83,Basic OSS,38.25,1026.2475
2025-04-19,PACIFIC STAR,15:26:00.000000000,MNBU0476259,overtime 150%,Brine,15:55:00.000000000,6.87,Basic OSS,38.25,262.77750000000003
2025-04-20,ALAKRANA,08:31:00.000000000,MWCU5205971,overtime 150%,Brine,08:38:00.000000000,5.95,Full OSS,58.125,345.84375
2025-04-20,ALAKRANA,08:48:00.000000000,SUDU8114499,overtime 150%,Brine,09:27:00.000000000,27.23,Full OSS,58.125,1582.74375
2025-04-20,ALAKRANA,09:34:00.000000000,MNBU3387746,overtime 150%,Brine,10:21:00.000000000,27.0,Full OSS,58.125,1569.375
2025-04-20,ALAKRANA,10:22:00.000000000,TEMU9759307,overtime 150%,Brine,15:26:00.000000000,10.57,Full OSS,58.125,614.38125
2025-04-20,ALAKRANA,10:28:00.000000000,MNBU0173118,overtime 150%,Brine,11:16:00.000000000,27.16,Full OSS,58.125,1578.675
2025-04-20,ALAKRANA,11:23:00.000000000,SUDU8017966,overtime 150%,Brine,13:16:00.000000000,27.12,Full OSS,58.125,1576.3500000000001
2025-04-20,ALAKRANA,13:21:00.000000000,MNBU3920536,overtime 150%,Brine,15:23:00.000000000,9.29,Full OSS,58.125,539.9812499999999
2025-04-20,EUSKADI ALAI,09:01:00.000000000,MMAU1279682,overtime 150%,Brine,09:40:00.000000000,11.07,Full OSS,58.125,643.44375
2025-04-20,EUSKADI ALAI,09:22:00.000000000,MWCU5322807,overtime 150%,Brine,12:22:00.000000000,21.6,Full OSS,58.125,1255.5
2025-04-20,EUSKADI ALAI,10:23:00.000000000,MNBU4330004,overtime 150%,Brine,14:54:00.000000000,27.27,Full OSS,58.125,1585.06875
2025-04-20,EUSKADI ALAI,12:29:00.000000000,MNBU4121093,overtime 150%,Brine,12:47:00.000000000,6.72,Full OSS,58.125,390.59999999999997
2025-04-20,EUSKADI ALAI,13:35:00.000000000,SUDU8091177,overtime 150%,Brine,15:56:00.000000000,22.33,Full OSS,58.125,1297.9312499999999
2025-04-20,EUSKADI ALAI,15:18:00.000000000,SUDU9310599,overtime 150%,Brine,15:59:00.000000000,10.55,Full OSS,58.125,613.21875
2025-04-20,PACIFIC STAR,08:41:00.000000000,MNBU0476259,overtime 150%,Brine,13:31:00.000000000,20.13,Basic OSS,38.25,769.9725
2025-04-20,PACIFIC STAR,14:50:00.000000000,SUDU6139630,overtime 150%,Brine,15:45:00.000000000,3.43,Basic OSS,38.25,131.19750000000002
2025-04-21,EUSKADI ALAI,09:08:00.000000000,SUDU9310599,overtime 150%,Brine,11:10:00.000000000,16.67,Full OSS,58.125,968.9437500000001
2025-04-21,EUSKADI ALAI,09:29:00.000000000,SUDU8091177,overtime 150%,Brine,09:38:00.000000000,4.9,Full OSS,58.125,284.8125
2025-04-21,EUSKADI ALAI,09:51:00.000000000,TEMU9759307,overtime 150%,Brine,11:45:00.000000000,14.33,Full OSS,58.125,832.93125
2025-04-21,EUSKADI ALAI,11:25:00.000000000,MNBU0096080,overtime 150%,Brine,15:28:00.000000000,23.36,Full OSS,58.125,1357.8
2025-04-21,EUSKADI ALAI,12:02:00.000000000,MNBU4364534,overtime 150%,Brine,15:22:00.000000000,15.33,Full OSS,58.125,891.05625
2025-04-21,EUSKADI ALAI,16:23:00.000000000,MNBU0096080,overtime 200%,Brine,17:36:00.000000000,2.82,Full OSS,77.5,218.54999999999998
2025-04-21,EUSKADI ALAI,17:50:00.000000000,MNBU4364534,overtime 200%,Brine,18:50:00.000000000,10.52,Full OSS,77.5,815.3
2025-04-21,EUSKADI ALAI,18:07:00.000000000,MNBU3428819,overtime 200%,Brine,18:44:00.000000000,3.88,Full OSS,77.5,300.7
2025-04-21,PACIFIC STAR,08:55:00.000000000,SUDU6139630,overtime 150%,Brine,11:27:00.000000000,23.47,Basic OSS,38.25,897.7275
2025-04-21,PACIFIC STAR,11:32:00.000000000,MNBU0623827,overtime 150%,Brine,14:12:00.000000000,27.07,Basic OSS,38.25,1035.4275
2025-04-21,PACIFIC STAR,14:18:00.000000000,MNBU0051974,overtime 150%,Brine,15:49:00.000000000,17.17,Basic OSS,38.25,656.7525
2025-04-22,ELAI ALAI,08:45:00.000000000,SUDU8149432,normal hours,Brine,10:19:00.000000000,26.99,Full OSS,38.75,1045.8625
2025-04-22,ELAI ALAI,09:37:00.000000000,MNBU0344972,normal hours,Brine,16:41:00.000000000,23.27,Full OSS,38.75,901.7125
2025-04-22,ELAI ALAI,10:32:00.000000000,MNBU0324554,normal hours,Brine,12:46:00.000000000,26.8,Full OSS,38.75,1038.5
2025-04-22,ELAI ALAI,13:00:00.000000000,MNBU3742178,normal hours,Brine,16:50:00.000000000,20.35,Full OSS,38.75,788.5625
2025-04-22,ELAI ALAI,15:08:00.000000000,MNBU0465790,normal hours,Brine,16:47:00.000000000,19.28,Full OSS,38.75,747.1
2025-04-22,PACIFIC STAR,08:28:00.000000000,MNBU0051974,normal hours,Brine,11:28:00.000000000,9.77,Basic OSS,25.5,249.135
2025-04-22,PACIFIC STAR,11:32:00.000000000,MNBU4558993,normal hours,Brine,16:59:00.000000000,26.8,Basic OSS,25.5,683.4
2025-04-23,ELAI ALAI,08:12:00.000000000,MNBU0465790,normal hours,Brine,08:24:00.000000000,7.74,Full OSS,38.75,299.925
2025-04-23,ELAI ALAI,08:45:00.000000000,MNBU3920536,normal hours,Brine,09:38:00.000000000,18.15,Full OSS,38.75,703.3125
2025-04-23,ELAI ALAI,09:52:00.000000000,MNBU0618100,normal hours,Brine,12:55:00.000000000,27.13,Full OSS,38.75,1051.2875
2025-04-23,ELAI ALAI,09:56:00.000000000,MNBU0344972,normal hours,Brine,09:56:00.000000000,2.27,Full OSS,38.75,87.9625
2025-04-23,ELAI ALAI,10:16:00.000000000,MNBU4121093,normal hours,Brine,10:16:00.000000000,0.89,Full OSS,38.75,34.4875
2025-04-23,ELAI ALAI,10:43:00.000000000,MNBU3742178,normal hours,Brine,11:05:00.000000000,6.42,Full OSS,38.75,248.775
2025-04-23,ELAI ALAI,11:40:00.000000000,MNBU3118881,normal hours,Brine,14:23:00.000000000,27.15,Full OSS,38.75,1052.0625
2025-04-23,ELAI ALAI,12:17:00.000000000,MNBU4051308,normal hours,Brine,16:44:00.000000000,10.45,Full OSS,38.75,404.9375
2025-04-23,ELAI ALAI,13:32:00.000000000,MNBU4470407,normal hours,Brine,16:20:00.000000000,25.07,Full OSS,38.75,971.4625
2025-04-23,ELAI ALAI,14:25:00.000000000,MNBU0490684,normal hours,Brine,16:44:00.000000000,11.02,Full OSS,38.75,427.025
2025-04-23,ELAI ALAI,14:59:00.000000000,MNBU3060141,normal hours,Brine,16:04:00.000000000,27.0,Full OSS,38.75,1046.25
2025-04-23,ELAI ALAI,16:34:00.000000000,SUDU6040205,normal hours,Brine,16:43:00.000000000,5.91,Full OSS,38.75,229.01250000000002
2025-04-23,ELAI ALAI,17:03:00.000000000,SUDU6040205,overtime 150%,Brine,17:46:00.000000000,8.71,Full OSS,58.125,506.26875000000007
2025-04-23,ELAI ALAI,17:08:00.000000000,MNBU0490684,overtime 150%,Brine,17:38:00.000000000,4.34,Full OSS,58.125,252.2625
2025-04-23,ELAI ALAI,17:22:00.000000000,MNBU4470407,overtime 150%,Brine,17:22:00.000000000,2.15,Full OSS,58.125,124.96875
2025-04-23,ELAI ALAI,17:45:00.000000000,MNBU0116463,overtime 150%,Brine,17:51:00.000000000,3.81,Full OSS,58.125,221.45625
2025-04-23,ELAI ALAI,17:53:00.000000000,MNBU4051308,overtime 150%,Brine,17:53:00.000000000,2.71,Full OSS,58.125,157.51875
2025-04-23,IZARO,14:22:00.000000000,MSFU0007933,normal hours,Dry,16:04:00.000000000,25.77,Full OSS,53.75,1385.1375
2025-04-23,IZARO,16:26:00.000000000,MSFU0013788,normal hours,Dry,16:55:00.000000000,6.52,Full OSS,53.75,350.45
2025-04-23,IZARO,17:40:00.000000000,MSFU0013788,overtime 150%,Dry,18:46:00.000000000,18.7,Full OSS,80.625,1507.6875
2025-04-23,IZARO,19:00:00.000000000,MSFU0014070,overtime 150%,Dry,19:13:00.000000000,2.13,Full OSS,80.625,171.73125
2025-04-23,LAYLA,08:58:00.000000000,MWCU6771588,normal hours,Brine,09:57:00.000000000,26.87,Full OSS,38.75,1041.2125
2025-04-23,LAYLA,10:08:00.000000000,MNBU4044192,normal hours,Brine,11:29:00.000000000,26.98,Full OSS,38.75,1045.475
2025-04-23,LAYLA,10:37:00.000000000,SUDU8110765,normal hours,Brine,16:26:00.000000000,23.31,Full OSS,38.75,903.2624999999999
2025-04-23,LAYLA,11:47:00.000000000,MMAU1255269,normal hours,Brine,14:28:00.000000000,26.72,Full OSS,38.75,1035.3999999999999
2025-04-23,LAYLA,15:53:00.000000000,MNBU4063090,normal hours,Brine,15:53:00.000000000,3.91,Full OSS,38.75,151.51250000000002
2025-04-23,LAYLA,16:12:00.000000000,MNBU3555264,normal hours,Brine,16:12:00.000000000,3.12,Full OSS,38.75,120.9
2025-04-23,PACIFIC STAR,08:09:00.000000000,SUDU6064070,normal hours,Brine,09:08:00.000000000,27.03,Basic OSS,25.5,689.265
2025-04-24,ELAI ALAI,08:25:00.000000000,MNBU0490684,normal hours,Brine,09:07:00.000000000,11.47,Full OSS,38.75,444.46250000000003
2025-04-24,ELAI ALAI,08:27:00.000000000,SUDU6040205,normal hours,Brine,11:07:00.000000000,12.55,Full OSS,38.75,486.3125
2025-04-24,ELAI ALAI,08:48:00.000000000,MNBU4051308,normal hours,Brine,10:08:00.000000000,13.31,Full OSS,38.75,515.7625
2025-04-24,ELAI ALAI,08:55:00.000000000,MNBU0116463,normal hours,Brine,16:01:00.000000000,15.59,Full OSS,38.75,604.1125
2025-04-24,ELAI ALAI,09:22:00.000000000,MNBU0482570,normal hours,Brine,11:23:00.000000000,26.96,Full OSS,38.75,1044.7
2025-04-24,ELAI ALAI,10:45:00.000000000,MNBU4207216,normal hours,Brine,16:53:00.000000000,27.59,Full OSS,38.75,1069.1125
2025-04-24,ELAI ALAI,11:26:00.000000000,MNBU3374712,normal hours,Brine,14:18:00.000000000,5.38,Full OSS,38.75,208.475
2025-04-24,ELAI ALAI,12:00:00.000000000,MNBU3153007,normal hours,Brine,14:15:00.000000000,27.0,Full OSS,38.75,1046.25
2025-04-24,ELAI ALAI,14:50:00.000000000,MNBU4490445,normal hours,Brine,15:39:00.000000000,14.66,Full OSS,38.75,568.075
2025-04-24,IZARO,10:18:00.000000000,SUDU8095167,normal hours,Brine,12:51:00.000000000,27.36,Full OSS,38.75,1060.2
2025-04-24,IZARO,11:40:00.000000000,MNBU4458588,normal hours,Brine,16:52:00.000000000,9.64,Full OSS,38.75,373.55
2025-04-24,IZARO,13:50:00.000000000,MNBU3879242,normal hours,Brine,16:43:00.000000000,26.05,Full OSS,38.75,1009.4375
2025-04-24,LAYLA,08:38:00.000000000,MNBU4027169,normal hours,Brine,16:37:00.000000000,18.0,Full OSS,38.75,697.5
2025-04-24,LAYLA,09:43:00.000000000,MNBU4063090,normal hours,Brine,16:49:00.000000000,11.01,Full OSS,38.75,426.6375
2025-04-24,LAYLA,10:03:00.000000000,SUDU8110765,normal hours,Brine,10:03:00.000000000,3.64,Full OSS,38.75,141.05
2025-04-24,LAYLA,10:11:00.000000000,MNBU4558870,normal hours,Brine,12:18:00.000000000,27.03,Full OSS,38.75,1047.4125000000001
2025-04-24,LAYLA,10:20:00.000000000,SUDU9311980,normal hours,Brine,12:18:00.000000000,27.0,Full OSS,38.75,1046.25
2025-04-24,LAYLA,10:57:00.000000000,MNBU3555264,normal hours,Brine,15:10:00.000000000,23.89,Full OSS,38.75,925.7375000000001
2025-04-24,LAYLA,11:26:00.000000000,MWCU5331408,normal hours,Brine,15:43:00.000000000,14.57,Full OSS,38.75,564.5875
2025-04-24,LAYLA,13:34:00.000000000,MNBU4520750,normal hours,Brine,15:58:00.000000000,24.02,Full OSS,38.75,930.775
2025-04-24,LAYLA,15:28:00.000000000,MNBU4155658,normal hours,Brine,15:33:00.000000000,2.86,Full OSS,38.75,110.82499999999999
2025-04-25,FRANCHE TERRE,08:25:00.000000000,MSWU1039106,normal hours,Brine,09:29:00.000000000,26.53,Full OSS,38.75,1028.0375000000001
2025-04-25,FRANCHE TERRE,09:34:00.000000000,MNBU4338957,normal hours,Brine,11:07:00.000000000,26.57,Full OSS,38.75,1029.5875
2025-04-25,FRANCHE TERRE,11:16:00.000000000,MNBU3527302,normal hours,Brine,12:43:00.000000000,26.49,Full OSS,38.75,1026.4875
2025-04-25,FRANCHE TERRE,12:51:00.000000000,MNBU4336281,normal hours,Brine,13:59:00.000000000,26.35,Full OSS,38.75,1021.0625
2025-04-25,FRANCHE TERRE,14:04:00.000000000,MNBU4464430,normal hours,Brine,15:23:00.000000000,26.32,Full OSS,38.75,1019.9
2025-04-25,FRANCHE TERRE,15:30:00.000000000,MNBU3593032,normal hours,Brine,16:41:00.000000000,25.98,Full OSS,38.75,1006.725
2025-04-25,IZARO,09:40:00.000000000,MNBU3879242,normal hours,Brine,09:40:00.000000000,1.36,Full OSS,38.75,52.7
2025-04-25,IZARO,10:12:00.000000000,MNBU4374321,normal hours,Brine,14:32:00.000000000,27.02,Full OSS,38.75,1047.025
2025-04-25,IZARO,12:17:00.000000000,MNBU4458588,normal hours,Brine,16:53:00.000000000,16.63,Full OSS,38.75,644.4124999999999
2025-04-25,IZARO,14:56:00.000000000,MNBU4562165,normal hours,Brine,16:47:00.000000000,8.2,Full OSS,38.75,317.75
2025-04-25,LAYLA,08:52:00.000000000,MNBU4027169,normal hours,Brine,09:14:00.000000000,6.15,Full OSS,38.75,238.3125
2025-04-25,LAYLA,09:26:00.000000000,MNBU4063090,normal hours,Brine,09:26:00.000000000,2.9,Full OSS,38.75,112.375
2025-04-25,LAYLA,09:35:00.000000000,MNBU4520750,normal hours,Brine,09:35:00.000000000,2.33,Full OSS,38.75,90.28750000000001
2025-04-25,LAYLA,09:40:00.000000000,MNBU0678408,normal hours,Brine,11:04:00.000000000,26.93,Full OSS,38.75,1043.5375
2025-04-25,LAYLA,09:59:00.000000000,MWCU5331408,normal hours,Brine,09:59:00.000000000,1.01,Full OSS,38.75,39.1375
2025-04-25,LAYLA,10:12:00.000000000,MNBU0602995,normal hours,Brine,13:41:00.000000000,26.88,Full OSS,38.75,1041.6
2025-04-25,LAYLA,10:24:00.000000000,SUDU6220824,normal hours,Brine,16:28:00.000000000,8.88,Full OSS,38.75,344.1
2025-04-25,LAYLA,11:34:00.000000000,MNBU0365091,normal hours,Brine,13:35:00.000000000,26.98,Full OSS,38.75,1045.475
2025-04-25,LAYLA,14:05:00.000000000,MNBU0667888,normal hours,Brine,15:19:00.000000000,26.93,Full OSS,38.75,1043.5375
2025-04-25,LAYLA,14:22:00.000000000,MNBU0172852,normal hours,Brine,15:55:00.000000000,27.0,Full OSS,38.75,1046.25
2025-04-25,LAYLA,15:56:00.000000000,MNBU0528141,normal hours,Brine,16:48:00.000000000,27.01,Full OSS,38.75,1046.6375
2025-04-25,LAYLA,16:29:00.000000000,SUDU8061953,normal hours,Brine,16:49:00.000000000,16.4,Full OSS,38.75,635.5
2025-04-26,FRANCHE TERRE,08:20:00.000000000,MNBU0039310,normal hours,Brine,09:55:00.000000000,26.54,Full OSS,38.75,1028.425
2025-04-26,FRANCHE TERRE,10:02:00.000000000,MNBU4435324,normal hours,Brine,11:15:00.000000000,26.46,Full OSS,38.75,1025.325
2025-04-26,FRANCHE TERRE,11:32:00.000000000,MNBU0404916,normal hours,Brine,12:53:00.000000000,26.47,Full OSS,38.75,1025.7124999999999
2025-04-26,FRANCHE TERRE,13:05:00.000000000,MNBU3580652,normal hours,Brine,14:39:00.000000000,26.37,Full OSS,38.75,1021.8375000000001
2025-04-26,FRANCHE TERRE,15:01:00.000000000,MWCU5232730,normal hours,Brine,16:04:00.000000000,26.27,Full OSS,38.75,1017.9625
2025-04-26,FRANCHE TERRE,16:29:00.000000000,SUDU9312164,normal hours,Dry,16:54:00.000000000,11.14,Full OSS,53.75,598.775
2025-04-26,FRANCHE TERRE,16:32:00.000000000,SUDU6062098,normal hours,Brine,16:45:00.000000000,6.12,Full OSS,38.75,237.15
2025-04-26,IZARO,09:54:00.000000000,MNBU4562165,normal hours,Brine,13:06:00.000000000,19.06,Full OSS,38.75,738.5749999999999
2025-04-26,IZARO,10:20:00.000000000,MNBU4458588,normal hours,Brine,10:20:00.000000000,1.32,Full OSS,38.75,51.150000000000006
2025-04-26,IZARO,10:38:00.000000000,MNBU3428819,normal hours,Brine,14:52:00.000000000,23.26,Full OSS,38.75,901.325
2025-04-26,IZARO,14:26:00.000000000,MNBU3751225,normal hours,Brine,16:47:00.000000000,12.67,Full OSS,38.75,490.9625
2025-04-26,IZARO,16:22:00.000000000,MNBU0393107,normal hours,Brine,16:49:00.000000000,6.16,Full OSS,38.75,238.70000000000002
2025-04-26,LAYLA,08:33:00.000000000,MNBU4155658,normal hours,Brine,10:23:00.000000000,24.17,Full OSS,38.75,936.5875000000001
2025-04-26,LAYLA,08:46:00.000000000,SUDU8061953,normal hours,Brine,09:10:00.000000000,10.8,Full OSS,38.75,418.5
2025-04-26,LAYLA,09:30:00.000000000,MNBU4535391,normal hours,Brine,11:51:00.000000000,26.93,Full OSS,38.75,1043.5375
2025-04-26,LAYLA,10:50:00.000000000,SUDU6170955,normal hours,Brine,13:31:00.000000000,26.88,Full OSS,38.75,1041.6
2025-04-26,LAYLA,12:34:00.000000000,MNBU4523810,normal hours,Brine,14:01:00.000000000,26.96,Full OSS,38.75,1044.7
2025-04-26,LAYLA,13:43:00.000000000,TLLU1185190,normal hours,Brine,15:06:00.000000000,26.97,Full OSS,38.75,1045.0874999999999
2025-04-26,LAYLA,15:27:00.000000000,MNBU0482713,normal hours,Brine,16:28:00.000000000,26.84,Full OSS,38.75,1040.05
2025-04-26,LAYLA,15:51:00.000000000,MNBU4165830,normal hours,Brine,16:42:00.000000000,12.88,Full OSS,38.75,499.1
2025-04-26,LAYLA,16:02:00.000000000,MNBU4063090,normal hours,Brine,16:43:00.000000000,4.86,Full OSS,38.75,188.32500000000002
2025-04-27,FRANCHE TERRE,08:12:00.000000000,SUDU6062098,overtime 150%,Brine,09:56:00.000000000,20.35,Full OSS,58.125,1182.84375
2025-04-27,FRANCHE TERRE,08:32:00.000000000,SUDU9312164,overtime 150%,Dry,09:12:00.000000000,15.25,Full OSS,80.625,1229.53125
2025-04-27,FRANCHE TERRE,09:31:00.000000000,MNBU4036556,overtime 150%,Dry,10:42:00.000000000,26.54,Full OSS,80.625,2139.7875
2025-04-27,FRANCHE TERRE,11:23:00.000000000,MNBU4066653,overtime 150%,Dry,13:18:00.000000000,26.47,Full OSS,80.625,2134.1437499999997
2025-04-27,FRANCHE TERRE,13:45:00.000000000,MNBU3763210,overtime 150%,Dry,15:28:00.000000000,26.43,Full OSS,80.625,2130.91875
2025-04-27,FRANCHE TERRE,15:48:00.000000000,MNBU3896105,overtime 150%,Dry,15:48:00.000000000,2.14,Full OSS,80.625,172.53750000000002
2025-04-27,IZARO,09:45:00.000000000,MNBU0393107,overtime 150%,Brine,15:19:00.000000000,20.96,Full OSS,58.125,1218.3
2025-04-27,IZARO,09:52:00.000000000,MNBU3751225,overtime 150%,Brine,12:17:00.000000000,14.13,Full OSS,58.125,821.3062500000001
2025-04-27,IZARO,14:20:00.000000000,MNBU4248004,overtime 150%,Brine,15:55:00.000000000,13.48,Full OSS,58.125,783.525
2025-04-27,IZARO,15:45:00.000000000,MNBU9054594,overtime 150%,Brine,15:59:00.000000000,5.73,Full OSS,58.125,333.05625000000003
2025-04-27,LAYLA,08:29:00.000000000,MNBU0416985,overtime 150%,Brine,09:15:00.000000000,27.0,Full OSS,58.125,1569.375
2025-04-27,LAYLA,08:41:00.000000000,MNBU4165830,overtime 150%,Brine,09:05:00.000000000,14.06,Full OSS,58.125,817.2375000000001
2025-04-27,LAYLA,09:12:00.000000000,MNBU3823639,overtime 150%,Brine,12:05:00.000000000,26.94,Full OSS,58.125,1565.8875
2025-04-27,LAYLA,09:52:00.000000000,MNBU3458686,overtime 150%,Brine,12:32:00.000000000,26.89,Full OSS,58.125,1562.98125
2025-04-27,LAYLA,10:51:00.000000000,MNBU4063090,overtime 150%,Brine,11:05:00.000000000,4.2,Full OSS,58.125,244.125
2025-04-27,LAYLA,11:31:00.000000000,SUDU6220824,overtime 150%,Brine,11:31:00.000000000,2.21,Full OSS,58.125,128.45625
2025-04-27,LAYLA,12:41:00.000000000,MNBU9109254,overtime 150%,Brine,14:13:00.000000000,27.06,Full OSS,58.125,1572.8625
2025-04-27,LAYLA,14:54:00.000000000,MWCU5315433,overtime 150%,Brine,15:52:00.000000000,12.99,Full OSS,58.125,755.04375
2025-04-27,LAYLA,15:01:00.000000000,MNBU0071780,overtime 150%,Brine,15:51:00.000000000,26.96,Full OSS,58.125,1567.05
2025-04-27,LAYLA,16:24:00.000000000,MWCU5315433,overtime 200%,Brine,19:09:00.000000000,8.93,Full OSS,77.5,692.0749999999999
2025-04-27,LAYLA,16:34:00.000000000,SUDU6220824,overtime 200%,Brine,19:01:00.000000000,8.42,Full OSS,77.5,652.55
2025-04-28,FRANCHE TERRE,08:42:00.000000000,MNBU3896105,normal hours,Dry,13:32:00.000000000,24.19,Full OSS,53.75,1300.2125
2025-04-28,FRANCHE TERRE,13:57:00.000000000,MNBU4567439,normal hours,Dry,16:17:00.000000000,26.61,Full OSS,53.75,1430.2875
2025-04-28,FRANCHE TERRE,16:35:00.000000000,MNBU0666937,normal hours,Dry,16:54:00.000000000,7.22,Full OSS,53.75,388.075
2025-04-28,FRANCHE TERRE,17:58:00.000000000,MNBU0666937,overtime 150%,Dry,17:58:00.000000000,1.68,Full OSS,80.625,135.45
2025-04-28,IZARO,10:12:00.000000000,MNBU4248004,normal hours,Brine,12:14:00.000000000,13.89,Full OSS,38.75,538.2375000000001
2025-04-28,IZARO,10:38:00.000000000,MNBU9054594,normal hours,Brine,16:22:00.000000000,19.47,Full OSS,38.75,754.4625
2025-04-28,IZARO,12:48:00.000000000,MNBU3550447,normal hours,Brine,16:19:00.000000000,10.18,Full OSS,38.75,394.47499999999997
2025-04-29,ATERPE ALAI,14:04:00.000000000,MSFU0007893,normal hours,Dry,16:53:00.000000000,22.135,Full OSS,53.75,1189.7562500000001
2025-04-29,ATERPE ALAI,14:05:00.000000000,MSFU0014070,normal hours,Dry,16:30:00.000000000,13.625,Full OSS,53.75,732.34375
2025-04-29,ATERPE ALAI,17:04:00.000000000,MSFU0007893,overtime 150%,Dry,17:09:00.000000000,2.355,Full OSS,80.625,189.871875
2025-04-29,ATERPE ALAI,17:07:00.000000000,MSFU0014070,overtime 150%,Dry,17:55:00.000000000,8.525,Full OSS,80.625,687.328125
2025-04-29,ATERPE ALAI,17:57:00.000000000,MSFU0013284,overtime 150%,Dry,20:28:00.000000000,26.645,Full OSS,80.625,2148.253125
2025-04-29,ATERPE ALAI,20:45:00.000000000,MSFU0002572,overtime 150%,Dry,22:24:00.000000000,24.135,Full OSS,80.625,1945.884375
2025-04-29,FRANCHE TERRE,08:25:00.000000000,MNBU0666937,normal hours,Dry,09:38:00.000000000,17.61,Full OSS,53.75,946.5375
2025-04-29,FRANCHE TERRE,09:53:00.000000000,MNBU9046114,normal hours,Dry,12:38:00.000000000,26.25,Full OSS,53.75,1410.9375
2025-04-29,FRANCHE TERRE,13:16:00.000000000,MNBU3153861,normal hours,Dry,16:47:00.000000000,26.49,Full OSS,53.75,1423.8374999999999
2025-04-30,ATERPE ALAI,08:44:00.000000000,MNBU4490445,normal hours,Brine,09:26:00.000000000,10.48,Full OSS,38.75,406.1
2025-04-30,ATERPE ALAI,09:52:00.000000000,MNBU3550447,normal hours,Brine,12:09:00.000000000,17.22,Full OSS,38.75,667.275
2025-04-30,ATERPE ALAI,10:07:00.000000000,MNBU0116463,normal hours,Brine,11:11:00.000000000,7.62,Full OSS,38.75,295.275
2025-04-30,ATERPE ALAI,11:14:00.000000000,MNBU3407539,normal hours,Brine,15:11:00.000000000,27.1,Full OSS,38.75,1050.125
