date,container_number,invoice_to,service_remarks,price
02/03/2024,MSFU8627205,MAERSKLINE,Clean,30
02/03/2024,MSFU8627231,MAERSKLINE,Clean,30
02/03/2024,SUDU5276578,INVALID,Clean,0
02/03/2024,SUDU6013848,INVALID,Clean,0
02/03/2024,SUDU6017078,MAERSKLINE,Clean,30
02/03/2024,SUDU8081332,MAERSKLINE,Clean,30
02/03/2024,SUDU8169444,MAERSKLINE,Clean,30
02/03/2024,SUDU8182805,MAERSKLINE,Clean,30
04/03/2024,MNBU0195101,MAERSKLINE,Clean,30
04/03/2024,MNBU0318802,MAERSKLINE,Clean,30
04/03/2024,MNBU3381917,MAERSKLINE,Clean,30
04/03/2024,MNBU3383020,MAERSKLINE,Clean,30
04/03/2024,MNBU3401248,MAERSKLINE,Clean,30
04/03/2024,MNBU3981064,MAERSKLINE,Clean,30
04/03/2024,MNBU4184065,MAERSKLINE,Clean,30
07/03/2024,MCAU6014808,MAERSKLINE,Clean,30
07/03/2024,MMAU1024444,MAERSKLINE,Clean,30
07/03/2024,MNBU0014585,MAERSKLINE,Clean,30
07/03/2024,MNBU0098924,MAERSKLINE,Clean,30
07/03/2024,MNBU0181387,MAERSKLINE,Clean,30
07/03/2024,MNBU0256784,MAERSKLINE,Clean,30
07/03/2024,MNBU0350511,MAERSKLINE,Clean,30
07/03/2024,MNBU0394633,MAERSKLINE,Clean,30
07/03/2024,MNBU0432456,MAERSKLINE,Clean,30
07/03/2024,MNBU0488413,MAERSKLINE,Clean,30
07/03/2024,MNBU0552889,MAERSKLINE,Clean,30
07/03/2024,MNBU0608870,MAERSKLINE,Clean,30
07/03/2024,MNBU3087034,MAERSKLINE,Clean,30
07/03/2024,MNBU3225046,MAERSKLINE,Clean,30
07/03/2024,MNBU3345170,MAERSKLINE,Clean,30
07/03/2024,MNBU3387371,MAERSKLINE,Clean,30
07/03/2024,MNBU3408875,MAERSKLINE,Clean,30
07/03/2024,MNBU3411858,MAERSKLINE,Clean,30
07/03/2024,MNBU3412617,MAERSKLINE,Clean,30
07/03/2024,MNBU3463764,MAERSKLINE,Clean,30
07/03/2024,MNBU3478065,MAERSKLINE,Clean,30
07/03/2024,MNBU3723922,MAERSKLINE,Clean,30
07/03/2024,MNBU3904514,MAERSKLINE,Clean,30
07/03/2024,MNBU3921830,MAERSKLINE,Clean,30
07/03/2024,MNBU3980284,MAERSKLINE,Clean,30
07/03/2024,MNBU3983339,MAERSKLINE,Clean,30
07/03/2024,MNBU4145080,MAERSKLINE,Clean,30
07/03/2024,MNBU4220692,MAERSKLINE,Clean,30
07/03/2024,MNBU9077624,MAERSKLINE,Clean,30
07/03/2024,MNBU9126441,INVALID,Clean,0
07/03/2024,SUDU5146614,MAERSKLINE,Clean,30
07/03/2024,SUDU6257382,MAERSKLINE,Clean,30
07/03/2024,SUDU8040204,MAERSKLINE,Clean,30
07/03/2024,SUDU8194848,MAERSKLINE,Clean,30
07/03/2024,TLLU1198704,MAERSKLINE,Clean,30
08/03/2024,MCAU6077088,MAERSKLINE,Clean,30
08/03/2024,MNBU0395199,MAERSKLINE,Clean,30
08/03/2024,MNBU0412212,MAERSKLINE,Clean,30
08/03/2024,MNBU3024329,MAERSKLINE,Clean,30
08/03/2024,MNBU3137496,MAERSKLINE,Clean,30
08/03/2024,MNBU3240837,MAERSKLINE,Clean,30
08/03/2024,MNBU3297956,MAERSKLINE,Clean,30
08/03/2024,MNBU3568180,MAERSKLINE,Clean,30
08/03/2024,MNBU3684174,MAERSKLINE,Clean,30
08/03/2024,MNBU3886663,MAERSKLINE,Clean,30
08/03/2024,MNBU3985481,MAERSKLINE,Clean,30
08/03/2024,MNBU4321390,MAERSKLINE,Clean,30
08/03/2024,MNBU4325651,MAERSKLINE,Clean,30
08/03/2024,MNBU4368355,MAERSKLINE,Clean,30
08/03/2024,MSWU0058122,MAERSKLINE,Clean,30
08/03/2024,SUDU6252056,MAERSKLINE,Clean,30
08/03/2024,SUDU8108726,MAERSKLINE,Clean,30
08/03/2024,SUDU8215940,MAERSKLINE,Not Clean,30
08/03/2024,SUDU9312518,MAERSKLINE,Clean,30
10/03/2024,MNBU0096768,MAERSKLINE,Clean,30
10/03/2024,MNBU0179190,MAERSKLINE,Clean,30
10/03/2024,MNBU0221514,MAERSKLINE,Clean,30
10/03/2024,MNBU0581830,MAERSKLINE,Clean,30
10/03/2024,MNBU3032622,MAERSKLINE,Clean,30
10/03/2024,MNBU3405813,MAERSKLINE,Clean,30
10/03/2024,MNBU3462048,MAERSKLINE,Clean,30
10/03/2024,MNBU3998339,MAERSKLINE,Clean,30
10/03/2024,MNBU9179354,MAERSKLINE,Clean,30
10/03/2024,SUDU5119809,MAERSKLINE,Clean,30
10/03/2024,SUDU8006025,MAERSKLINE,Clean,30
10/03/2024,SUDU8015182,MAERSKLINE,Clean,30
10/03/2024,SUDU8215940,MAERSKLINE,Clean,30
10/03/2024,TEMU9783556,MAERSKLINE,Clean,30
10/03/2024,TLLU1215756,MAERSKLINE,Clean,30
11/03/2024,MMAU1112838,MAERSKLINE,Clean,30
11/03/2024,MMAU1332977,MAERSKLINE,Clean,30
11/03/2024,MNBU0035356,MAERSKLINE,Clean,30
11/03/2024,MNBU0080967,MAERSKLINE,Clean,30
11/03/2024,MNBU0286053,MAERSKLINE,Clean,30
11/03/2024,MNBU0605802,MAERSKLINE,Clean,30
11/03/2024,MNBU3166616,MAERSKLINE,Clean,30
11/03/2024,MNBU3346752,MAERSKLINE,Clean,30
11/03/2024,MNBU3838789,MAERSKLINE,Clean,30
11/03/2024,MNBU3882550,MAERSKLINE,Clean,30
11/03/2024,MNBU4242536,MAERSKLINE,Clean,30
11/03/2024,MNBU4258548,MAERSKLINE,Clean,30
11/03/2024,MNBU4339505,MAERSKLINE,Clean,30
11/03/2024,MNBU9092207,MAERSKLINE,Clean,30
11/03/2024,MWCU5288852,MAERSKLINE,Clean,30
11/03/2024,SUDU6212881,MAERSKLINE,Clean,30
11/03/2024,SUDU8100392,MAERSKLINE,Clean,30
11/03/2024,SUDU8139183,MAERSKLINE,Clean,30
11/03/2024,TTNU8203358,IOT,Clean,30
12/03/2024,CNIU2233417,MAERSKLINE,Clean,30
12/03/2024,MMAU1044712,MAERSKLINE,Clean,30
12/03/2024,MNBU0312091,MAERSKLINE,Clean,30
12/03/2024,MNBU0494843,MAERSKLINE,Clean,30
12/03/2024,MNBU3059428,MAERSKLINE,Clean,30
12/03/2024,MNBU3960605,MAERSKLINE,Clean,30
12/03/2024,SUDU5223407,MAERSKLINE,Clean,30
12/03/2024,SUDU5245197,MAERSKLINE,Clean,30
12/03/2024,SUDU5272783,MAERSKLINE,Clean,30
12/03/2024,SUDU5282077,SAPMER,Unstuffed at CCCS,30
12/03/2024,SUDU6012292,MAERSKLINE,Clean,30
12/03/2024,SUDU8064778,MAERSKLINE,Clean,30
12/03/2024,SUDU8065157,SAPMER,Unstuffed at CCCS,30
12/03/2024,SUDU8066560,MAERSKLINE,Clean,30
12/03/2024,SUDU8133400,MAERSKLINE,Clean,30
12/03/2024,SUDU8161084,MAERSKLINE,Clean,30
13/03/2024,CNIU2235641,MAERSKLINE,Clean,30
13/03/2024,SUDU5220460,MAERSKLINE,Clean,30
13/03/2024,SUDU5270060,MAERSKLINE,Clean,30
13/03/2024,SUDU5270780,MAERSKLINE,Clean,30
13/03/2024,SUDU8063093,MAERSKLINE,Clean,30
13/03/2024,SUDU8063663,MAERSKLINE,Clean,30
13/03/2024,SUDU8064844,MAERSKLINE,Clean,30
13/03/2024,SUDU8069661,MAERSKLINE,Clean,30
13/03/2024,SUDU8081420,MAERSKLINE,Clean,30
13/03/2024,SUDU8162938,MAERSKLINE,Clean,30
16/03/2024,MMAU1116324,MAERSKLINE,Clean,30
16/03/2024,MNBU0244952,MAERSKLINE,Clean,30
16/03/2024,MNBU0350764,MAERSKLINE,Clean,30
16/03/2024,MNBU0350764,MAERSKLINE,Clean,30
16/03/2024,MNBU0396805,MAERSKLINE,Clean,30
16/03/2024,MNBU0464983,MAERSKLINE,Clean,30
16/03/2024,MNBU0473460,MAERSKLINE,Clean,30
16/03/2024,MNBU0567868,MAERSKLINE,Clean,30
16/03/2024,MNBU3127501,MAERSKLINE,Clean,30
16/03/2024,MNBU3184991,MAERSKLINE,Clean,30
16/03/2024,MNBU3310750,MAERSKLINE,Clean,30
16/03/2024,MNBU3375982,MAERSKLINE,Clean,30
16/03/2024,MNBU3491452,MAERSKLINE,Clean,30
16/03/2024,MNBU3494106,MAERSKLINE,Clean,30
16/03/2024,MNBU3500235,MAERSKLINE,Clean,30
16/03/2024,MNBU3545008,MAERSKLINE,Clean,30
16/03/2024,MNBU3731620,MAERSKLINE,Clean,30
16/03/2024,MNBU3895264,MAERSKLINE,Clean,30
16/03/2024,MNBU3928692,MAERSKLINE,Clean,30
16/03/2024,MNBU4008111,MAERSKLINE,Clean,30
16/03/2024,MNBU4068980,MAERSKLINE,Clean,30
16/03/2024,MNBU4154923,MAERSKLINE,Clean,30
16/03/2024,MNBU4335557,MAERSKLINE,Clean,30
16/03/2024,MNBU4355867,MAERSKLINE,Clean,30
16/03/2024,MNBU9013825,MAERSKLINE,Clean,30
16/03/2024,SUDU9314151,MAERSKLINE,Clean,30
16/03/2024,SZLU5003427,MAERSKLINE,Clean,30
20/03/2024,MMAU1028748,MAERSKLINE,Clean,30
20/03/2024,MMAU1274510,MAERSKLINE,Clean,30
20/03/2024,MNBU0137759,MAERSKLINE,Clean,30
20/03/2024,MNBU0187913,MAERSKLINE,Clean,30
20/03/2024,MNBU3596005,MAERSKLINE,Clean,30
20/03/2024,MNBU3689812,MAERSKLINE,Clean,30
20/03/2024,MNBU3747945,MAERSKLINE,Clean,30
20/03/2024,MNBU3845324,MAERSKLINE,Clean,30
20/03/2024,MNBU3895264,MAERSKLINE,"",30
20/03/2024,MNBU4060589,MAERSKLINE,Clean,30
20/03/2024,MNBU4370917,MAERSKLINE,Clean,30
20/03/2024,MNBU4422693,MAERSKLINE,Clean,30
20/03/2024,MNBU9146509,MAERSKLINE,Clean,30
20/03/2024,MWCU6982364,MAERSKLINE,Clean,30
20/03/2024,SUDU6231270,MAERSKLINE,Clean,30
20/03/2024,SUDU8108578,MAERSKLINE,Clean,30
22/03/2024,AMCU9422329,IOT,Clean,30
22/03/2024,CAIU5698874,IOT,Clean,30
22/03/2024,CXRU1318780,IOT,Clean,30
22/03/2024,MNBU0056430,MAERSKLINE,Clean,30
22/03/2024,MNBU0243133,MAERSKLINE,Clean,30
22/03/2024,MNBU0663352,MAERSKLINE,Clean,30
22/03/2024,MNBU3307606,MAERSKLINE,Clean,30
22/03/2024,MNBU3643283,MAERSKLINE,Clean,30
22/03/2024,MNBU4109708,MAERSKLINE,Clean,30
22/03/2024,MNBU4352024,MAERSKLINE,Clean,30
22/03/2024,MSWU1040811,MAERSKLINE,Clean,30
22/03/2024,SUDU6045526,MAERSKLINE,Clean,30
22/03/2024,SUDU6239199,MAERSKLINE,Still Need To Wash Again. Very Dirty,30
22/03/2024,SUDU6259195,MAERSKLINE,Clean,30
22/03/2024,SUDU6292207,MAERSKLINE,Clean,30
24/03/2024,CGMU5068897,CMA CGM,Clean,30
24/03/2024,CGMU5143619,CMA CGM,Clean,30
24/03/2024,CGMU8015967,CMA CGM,Clean,30
24/03/2024,SZLU9832792,CMA CGM,Clean,30
24/03/2024,TEMU9259770,CMA CGM,Clean,30
24/03/2024,TLLU1030198,CMA CGM,Clean,30
25/03/2024,CGMU5068897,CMA CGM,Clean - Refused by SOCOMEP Needed 2nd Wash,30
25/03/2024,TCLU1135185,CMA CGM,Clean,30
25/03/2024,TCLU1335769,CMA CGM,Clean,30
26/03/2024,CGMU5160616,CMA CGM,Clean,30
26/03/2024,CGMU8009692,CMA CGM,Clean,30
26/03/2024,MNBU3189376,MAERSKLINE,Clean,30
26/03/2024,MNBU3265352,MAERSKLINE,Clean,30
26/03/2024,MNBU3413505,MAERSKLINE,Clean,30
26/03/2024,MNBU4114849,MAERSKLINE,Clean,30
26/03/2024,MNBU4214196,MAERSKLINE,Clean,30
26/03/2024,MNBU4289997,MAERSKLINE,Clean,30
26/03/2024,SUDU8001960,MAERSKLINE,Clean,30
26/03/2024,SUDU8248857,MAERSKLINE,Clean,30
26/03/2024,SUDU9302232,MAERSKLINE,Clean,30
26/03/2024,TTNU8987183,MAERSKLINE,Clean,30
27/03/2024,GESU9554203,CMA CGM,Clean,30
27/03/2024,MNBU0387280,MAERSKLINE,Clean,30
27/03/2024,MNBU0598909,MAERSKLINE,Clean,30
27/03/2024,MNBU3079764,MAERSKLINE,Clean,30
27/03/2024,MNBU3230741,MAERSKLINE,Clean,30
27/03/2024,MNBU3624405,MAERSKLINE,Clean,30
27/03/2024,RSTU5000566,CMA CGM,Clean,30
27/03/2024,SUDU6240008,MAERSKLINE,Clean,30
27/03/2024,SUDU6250639,MAERSKLINE,Clean,30
27/03/2024,SUDU6279519,MAERSKLINE,Clean,30
27/03/2024,SZLU9071332,CMA CGM,Clean,30
27/03/2024,TCLU1208548,CMA CGM,Clean,30
27/03/2024,TEMU9420648,CMA CGM,Clean,30
27/03/2024,TTNU8880493,CMA CGM,Clean,30
28/03/2024,MNBU0374745,MAERSKLINE,Clean,30
28/03/2024,MNBU3260983,MAERSKLINE,Clean,30
28/03/2024,MNBU3374482,MAERSKLINE,Clean,30
28/03/2024,MNBU3375982,MAERSKLINE,Clean,30
28/03/2024,MNBU3772059,MAERSKLINE,Clean,30
28/03/2024,MNBU4122504,MAERSKLINE,Clean,30
28/03/2024,MNBU9037350,MAERSKLINE,Clean,30
28/03/2024,MWCU5236313,MAERSKLINE,Clean,30
29/03/2024,MMAU1028748,MAERSKLINE,Clean,30
29/03/2024,MNBU0212071,MAERSKLINE,Clean,30
29/03/2024,MNBU0573541,MAERSKLINE,Clean,30
29/03/2024,MNBU0583848,MAERSKLINE,Clean,30
29/03/2024,MNBU3655387,MAERSKLINE,Clean,30
29/03/2024,MNBU4248703,MAERSKLINE,Clean,30
29/03/2024,MNBU9050789,MAERSKLINE,Clean,30
29/03/2024,MNBU9133121,MAERSKLINE,Clean,30
29/03/2024,MNBU9146664,MAERSKLINE,Clean,30
29/03/2024,SUDU5223407,MAERSKLINE,Clean,30
29/03/2024,SUDU8103869,MAERSKLINE,Clean,30
29/03/2024,SUDU8105265,MAERSKLINE,Clean,30
29/03/2024,TLLU1195557,MAERSKLINE,Clean,30
29/03/2024,TRIU8030072,IOT,Clean,30
30/03/2024,MNBU0213170,MAERSKLINE,Clean,30
30/03/2024,MNBU0327050,MAERSKLINE,Clean,30
30/03/2024,MNBU3096381,MAERSKLINE,Clean,30
30/03/2024,MNBU3223634,MAERSKLINE,Clean,30
30/03/2024,MNBU3444682,MAERSKLINE,Clean,30
30/03/2024,MNBU3518722,MAERSKLINE,Clean,30
30/03/2024,MNBU3735672,MAERSKLINE,Clean,30
30/03/2024,MNBU4055068,MAERSKLINE,Clean,30
30/03/2024,MNBU9111821,MAERSKLINE,Clean,30
30/03/2024,MWCU5255041,MAERSKLINE,Clean,30
30/03/2024,SUDU6138059,MAERSKLINE,Clean,30
30/03/2024,SUDU8006909,MAERSKLINE,Clean,30
30/03/2024,SUDU8131048,MAERSKLINE,Clean,30
02/04/2024,MMAU1113496,MAERSKLINE,Clean,30
02/04/2024,MNBU0349423,MAERSKLINE,Clean,30
02/04/2024,MNBU0398140,MAERSKLINE,Clean,30
02/04/2024,MNBU0486581,MAERSKLINE,Clean,30
02/04/2024,MNBU0623154,MAERSKLINE,Clean,30
02/04/2024,MNBU3377769,INVALID,Clean - Need Re-Wash,0
02/04/2024,MNBU3415940,MAERSKLINE,Clean,30
02/04/2024,MNBU3647545,INVALID,Clean - Need Re-Wash,0
02/04/2024,MNBU3714617,INVALID,Clean - Need Re-Wash,0
02/04/2024,MNBU3759118,MAERSKLINE,Clean,30
02/04/2024,MNBU9050789,MAERSKLINE,Clean,30
02/04/2024,MSWU0103031,MAERSKLINE,Clean,30
02/04/2024,SUDU6144534,MAERSKLINE,Clean,30
02/04/2024,SUDU6239882,MAERSKLINE,Clean,30
02/04/2024,SUDU6290863,MAERSKLINE,Clean,30
02/04/2024,SUDU8006961,MAERSKLINE,Clean,30
02/04/2024,SUDU8034285,MAERSKLINE,Clean,30
02/04/2024,SUDU8093164,INVALID,Clean - Need Re-Wash,0
02/04/2024,SUDU8242313,MAERSKLINE,Clean,30
02/04/2024,TTNU8204966,IOT,Clean,30
04/04/2024,MNBU0082928,MAERSKLINE,Clean,30
04/04/2024,MNBU0410776,MAERSKLINE,Clean,30
04/04/2024,MNBU3146435,MAERSKLINE,Clean,30
04/04/2024,MNBU3154404,MAERSKLINE,Clean,30
04/04/2024,MNBU3297508,MAERSKLINE,Clean,30
04/04/2024,MNBU3377769,MAERSKLINE,Clean,30
04/04/2024,MNBU3589562,MAERSKLINE,Clean,30
04/04/2024,MNBU3633095,MAERSKLINE,Clean,30
04/04/2024,MNBU3682947,MAERSKLINE,Clean,30
04/04/2024,MNBU3714617,MAERSKLINE,Clean,30
04/04/2024,MNBU3906543,MAERSKLINE,Clean,30
04/04/2024,MNBU4162430,MAERSKLINE,Clean,30
04/04/2024,MNBU4390549,MAERSKLINE,Clean,30
04/04/2024,MNBU9034453,MAERSKLINE,Clean,30
04/04/2024,MNBU9111673,MAERSKLINE,Clean,30
05/04/2024,MCAU6061585,MAERSKLINE,Clean,30
05/04/2024,MMAU1360325,MAERSKLINE,Clean,30
05/04/2024,MNBU0014570,MAERSKLINE,Clean,30
05/04/2024,MNBU0057078,MAERSKLINE,Clean / Damage,30
05/04/2024,MNBU0221704,MAERSKLINE,Clean,30
05/04/2024,MNBU0462907,MAERSKLINE,Clean,30
05/04/2024,MNBU3005381,INVALID,Cross out from record. Was it washed?,0
05/04/2024,MNBU3350304,MAERSKLINE,Clean,30
05/04/2024,MNBU3639004,MAERSKLINE,Clean,30
05/04/2024,MNBU3707372,MAERSKLINE,Clean,30
05/04/2024,MNBU3762657,MAERSKLINE,Clean,30
05/04/2024,MNBU3988069,MAERSKLINE,Clean,30
05/04/2024,MNBU4373541,MAERSKLINE,Clean,30
05/04/2024,MNBU9025148,MAERSKLINE,Clean,30
05/04/2024,MNBU9034704,MAERSKLINE,Clean,30
05/04/2024,MNBU9066609,MAERSKLINE,Clean,30
05/04/2024,MNBU9171184,MAERSKLINE,Clean,30
05/04/2024,MNBU9175390,MAERSKLINE,Clean,30
05/04/2024,MSWU0112537,MAERSKLINE,Clean,30
05/04/2024,MWCU5269195,MAERSKLINE,Clean,30
05/04/2024,SUDU8039651,MAERSKLINE,Clean,30
05/04/2024,SUDU8093164,MAERSKLINE,Clean,30
05/04/2024,SUDU8121116,MAERSKLINE,Clean,30
06/04/2024,MMAU1094035,MAERSKLINE,Clean,30
06/04/2024,MNBU0035696,MAERSKLINE,Clean,30
06/04/2024,MNBU0054422,MAERSKLINE,Clean,30
06/04/2024,MNBU0148368,MAERSKLINE,Clean,30
06/04/2024,MNBU0272614,MAERSKLINE,Clean,30
06/04/2024,MNBU0617260,MAERSKLINE,Clean,30
06/04/2024,MNBU3024709,MAERSKLINE,Clean,30
06/04/2024,MNBU3091728,MAERSKLINE,Clean,30
06/04/2024,MNBU3130697,MAERSKLINE,Clean,30
06/04/2024,MNBU3140904,MAERSKLINE,Clean,30
06/04/2024,MNBU3195743,MAERSKLINE,Clean,30
06/04/2024,MNBU3388911,MAERSKLINE,Clean,30
06/04/2024,MNBU3506953,MAERSKLINE,Clean,30
06/04/2024,MNBU3509823,MAERSKLINE,Clean,30
06/04/2024,MNBU3602181,MAERSKLINE,Clean,30
06/04/2024,MNBU3647545,MAERSKLINE,Clean,30
06/04/2024,MNBU3675953,INVALID,Unit marked as clean then on 07/04 - required brushing,0
06/04/2024,MNBU3868382,MAERSKLINE,Clean,30
06/04/2024,MNBU3949479,MAERSKLINE,Clean,30
06/04/2024,MNBU3985985,MAERSKLINE,Clean,30
06/04/2024,MNBU4025588,MAERSKLINE,Clean,30
06/04/2024,MNBU9111014,MAERSKLINE,Clean,30
06/04/2024,MNBU9114878,MAERSKLINE,Clean,30
06/04/2024,MWCU6867329,MAERSKLINE,Clean,30
06/04/2024,SUDU8016785,MAERSKLINE,Clean,30
07/04/2024,CGMU8008382,IPHS,Clean,30
07/04/2024,MNBU0088320,MAERSKLINE,Clean,30
07/04/2024,MNBU0543803,MAERSKLINE,Clean,30
07/04/2024,MNBU0559456,MAERSKLINE,Clean,30
07/04/2024,MNBU3195743,INVALID,Cross out from record. Was it washed?,0
07/04/2024,MNBU3270050,MAERSKLINE,Clean,30
07/04/2024,MNBU3323850,MAERSKLINE,Clean,30
07/04/2024,MNBU3502536,MAERSKLINE,Clean,30
07/04/2024,MNBU3675953,MAERSKLINE,Clean - Required Brushing,30
07/04/2024,MNBU3687620,MAERSKLINE,Clean,30
07/04/2024,MNBU4151966,MAERSKLINE,Clean,30
07/04/2024,MNBU9146643,MAERSKLINE,Clean,30
07/04/2024,MSFU0006860,MAERSKLINE,Clean,30
07/04/2024,MWCU6867329,INVALID,Cross out from record. Was it washed?,0
07/04/2024,SUDU8140292,MAERSKLINE,Clean,30
07/04/2024,SUDU8241889,MAERSKLINE,Clean,30
08/04/2024,MNBU0406610,MAERSKLINE,Clean,30
08/04/2024,MNBU0581779,MAERSKLINE,Clean,30
08/04/2024,MNBU0677757,MAERSKLINE,Clean,30
08/04/2024,MNBU3198589,MAERSKLINE,Clean,30
08/04/2024,MNBU3353556,MAERSKLINE,Clean,30
08/04/2024,MNBU3646404,MAERSKLINE,Clean,30
08/04/2024,MNBU3890703,MAERSKLINE,Clean,30
08/04/2024,MNBU4289889,MAERSKLINE,Clean,30
08/04/2024,MNBU4383771,MAERSKLINE,Clean,30
08/04/2024,MNBU9156940,MAERSKLINE,Clean,30
08/04/2024,MSWU1040811,INVALID,Cross out from record. Was it washed?,0
08/04/2024,MWCU6940482,MAERSKLINE,Clean,30
08/04/2024,SUDU8028770,MAERSKLINE,Clean,30
08/04/2024,SUDU8076275,MAERSKLINE,Clean,30
08/04/2024,SUDU8114251,MAERSKLINE,Clean,30
08/04/2024,SUDU8133354,MAERSKLINE,Clean,30
08/04/2024,SUDU8149598,MAERSKLINE,Clean,30
08/04/2024,SUDU8199222,MAERSKLINE,Clean,30
08/04/2024,TEMU9784362,MAERSKLINE,Clean,30
09/04/2024,MMAU1061746,MAERSKLINE,Clean,30
09/04/2024,MMAU1105280,MAERSKLINE,Paper record is on 09/04,30
09/04/2024,MNBU0027052,MAERSKLINE,Clean,30
09/04/2024,MNBU0109850,MAERSKLINE,Clean,30
09/04/2024,MNBU0221406,MAERSKLINE,Clean,30
09/04/2024,MNBU0551882,MAERSKLINE,Clean,30
09/04/2024,MNBU3402917,MAERSKLINE,Clean,30
09/04/2024,MNBU3518770,MAERSKLINE,Clean,30
09/04/2024,MNBU3621509,MAERSKLINE,Clean,30
09/04/2024,MNBU3837822,MAERSKLINE,Cean,30
09/04/2024,MNBU3879411,MAERSKLINE,Clean,30
09/04/2024,MNBU4143019,MAERSKLINE,Clean,30
09/04/2024,MNBU4204705,MAERSKLINE,Clean,30
09/04/2024,MNBU4322570,MAERSKLINE,Clean,30
09/04/2024,MNBU4354290,MAERSKLINE,Clean,30
09/04/2024,SUDU6188656,MAERSKLINE,Clean,30
09/04/2024,SUDU6292697,MAERSKLINE,Clean,30
09/04/2024,SUDU8002354,MAERSKLINE,Clean,30
09/04/2024,SUDU8121501,MAERSKLINE,Clean,30
09/04/2024,TCLU1221339,IOT,Clean,30
09/04/2024,TRIU8011175,IOT,Clean,30
09/04/2024,TTNU8203403,IOT,Not included in the record; however have a paper record for 09/04.,30
11/04/2024,MNBU0135442,MAERSKLINE,Clean,30
11/04/2024,MNBU0289005,MAERSKLINE,Clean,30
11/04/2024,MNBU0483089,MAERSKLINE,Clean,30
11/04/2024,MNBU0677757,INVALID,Clean - Refused by SOCOMEP Needed 2nd Wash,0
11/04/2024,MNBU3060814,MAERSKLINE,Clean,30
11/04/2024,MNBU3062709,MAERSKLINE,Clean,30
11/04/2024,MNBU3144577,MAERSKLINE,Clean,30
11/04/2024,MNBU3259051,MAERSKLINE,Clean,30
11/04/2024,MNBU3524176,MAERSKLINE,Clean,30
11/04/2024,MNBU3654930,MAERSKLINE,Clean,30
11/04/2024,MNBU3742481,MAERSKLINE,Clean,30
11/04/2024,MNBU3794356,MAERSKLINE,Clean,30
11/04/2024,MNBU4020605,MAERSKLINE,Clean,30
11/04/2024,MNBU4328692,MAERSKLINE,Clean,30
11/04/2024,MNBU4390683,MAERSKLINE,Clean,30
11/04/2024,MNBU9042891,MAERSKLINE,Clean,30
11/04/2024,SUDU6071356,MAERSKLINE,Clean,30
11/04/2024,SUDU6255097,MAERSKLINE,Clean,30
11/04/2024,SUDU8004090,MAERSKLINE,Clean,30
12/04/2024,AMCU9336555,CMA CGM,Clean,30
12/04/2024,AMCU9399234,INVALID,Washed While on PTI?,0
12/04/2024,BMOU9713431,CMA CGM,Clean,30
12/04/2024,CGMU4981983,CMA CGM,Clean,30
12/04/2024,CGMU5313314,CMA CGM,Clean,30
12/04/2024,CGMU5456151,CMA CGM,Clean,30
12/04/2024,CXRU1253776,INVALID,Washed while on PTI?,0
12/04/2024,MNBU0277431,MAERSKLINE,Clean,30
12/04/2024,MNBU0306571,MAERSKLINE,Clean,30
12/04/2024,MNBU3189376,MAERSKLINE,Cross Stuffing,30
12/04/2024,MNBU3557354,MAERSKLINE,Clean,30
12/04/2024,MNBU3647545,INVALID,Clean - Refused by SOCOMEP Needed 2nd Wash,0
12/04/2024,SUDU8049140,MAERSKLINE,Clean,30
12/04/2024,SUDU8199222,INVALID,Clean - Refused by SOCOMEP Needed 2nd Wash,0
12/04/2024,SZLU9500210,CMA CGM,Clean,30
12/04/2024,TEMU9874419,CMA CGM,Clean,30
12/04/2024,TRIU8054840,CMA CGM,Clean,30
12/04/2024,TTNU8979043,CMA CGM,Clean,30
13/04/2024,BMOU9801466,CMA CGM,Clean,30
13/04/2024,CAIU5508085,CMA CGM,Clean,30
13/04/2024,CGMU5081950,CMA CGM,Clean,30
13/04/2024,CGMU9285397,CMA CGM,Clean,30
13/04/2024,GESU9575037,CMA CGM,Clean,30
13/04/2024,MMAU1114424,MAERSKLINE,Clean,30
13/04/2024,MMAU1240227,INVALID,"Remark ""clean"" - and on 16/04 marked as ""Need 2nd Wash""",0
13/04/2024,MMAU1322639,INVALID,"Remark ""clean"" - and on 16/04 marked as ""Need 2nd Wash""",0
13/04/2024,MNBU0065767,MAERSKLINE,Clean,30
13/04/2024,MNBU0159450,MAERSKLINE,Clean,30
13/04/2024,MNBU0257570,MAERSKLINE,Clean,30
13/04/2024,MNBU0258576,MAERSKLINE,Clean,30
13/04/2024,MNBU0361291,MAERSKLINE,Clean,30
13/04/2024,MNBU0371068,MAERSKLINE,Clean,30
13/04/2024,MNBU0377071,MAERSKLINE,Clean,30
13/04/2024,MNBU0509080,MAERSKLINE,Clean,30
13/04/2024,MNBU0590003,MAERSKLINE,Clean,30
13/04/2024,MNBU3016621,MAERSKLINE,Clean,30
13/04/2024,MNBU3041645,MAERSKLINE,Clean,30
13/04/2024,MNBU3363873,MAERSKLINE,Clean,30
13/04/2024,MNBU3481984,MAERSKLINE,Clean,30
13/04/2024,MNBU3624621,MAERSKLINE,Clean,30
13/04/2024,MNBU3633942,MAERSKLINE,Clean,30
13/04/2024,MNBU3715470,MAERSKLINE,Clean,30
13/04/2024,MNBU3895006,MAERSKLINE,Clean,30
13/04/2024,MNBU4302620,MAERSKLINE,Clean,30
13/04/2024,MNBU9050238,MAERSKLINE,Clean,30
