date,container_number,shipping_line,assigned_to,remarks,pallet_price,liner_price
2025-02-14,TRIU8031103,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-14,TCLU1218470,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-14,TTNU8192042,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-15,TTNU8202963,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-15,TTNU8203975,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-15,TTNU8193347,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-15,TTNU8192823,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-15,TRIU8898265,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-15,TTNU8339350,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-16,TCLU1265804,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-16,TTNU8204420,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-16,TCLU1216899,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-16,TTNU8203105,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-16,TTNU8016059,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-17,TRIU8030806,IOT,EUSKADI ALAI,Pallet,84.0,0.0
2025-02-18,TRIU8980882,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-18,TTNU8203548,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-18,TTNU8203086,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-18,TTNU8204204,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-18,TCLU1264583,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-18,TCLU1215531,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-19,TTNU8057021,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-19,TTNU8194786,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-19,TTNU8192612,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-20,TTNU8071858,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-20,TTNU8204420,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-20,TTNU8203358,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-20,TCLU1223305,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-20,TCLU1218470,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-20,TCLU1228570,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-20,TRIU8898265,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-21,TCLU1222417,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-21,TTNU8193347,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-22,TTNU8203363,IOT,GALERNA DOS,Pallet,84.0,0.0
2025-02-22,TTNU8016059,IOT,JAI ALAI,Pallet,84.0,0.0
2025-02-24,TTNU8203110,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TTNU8202813,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TLLU1033622,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TLLU1033936,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TLLU1030691,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TLLU1033643,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TLLU1040431,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-24,TRIU8033045,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TLLU1033854,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TLLU1034465,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TTNU8034880,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TLLU1034660,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TLLU1030562,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TLLU1030120,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-25,TTNU8281643,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TTNU8203825,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TTNU8204478,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TTNU8204966,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TCLU1265804,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TLLU1034980,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TRIU8031103,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TLLU1034280,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-26,TTNU8204288,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TCLU1221339,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TTNU8202963,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TCLU1216899,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TCLU1215531,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TTNU8076079,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TTNU8338522,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-27,TTNU8204204,IOT,TORRE ITALIA,Pallet,84.0,0.0
2025-02-28,CGMU5086150,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-02-28,TLLU1054815,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-02-28,TCLU1282062,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-02-28,SZLU9107055,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-02,TEMU9225976,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,TRIU8120140,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-04,TTNU8036923,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-04,TTNU8663380,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,TCLU1312906,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,CGMU6546558,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,CGMU6548925,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,CGMU5258808,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,SZLU9641754,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,CGMU5290836,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-04,AMCU9370591,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-05,AMCU9366225,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-05,SZLU9849650,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-05,TCLU1366121,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-05,SZLU9868250,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-03-08,TLLU1068568,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-08,AMCU9402955,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-10,SEGU9223093,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-10,CAIU5579392,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-10,TTNU8287050,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-10,FBIU5212572,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-10,TRIU8138998,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-11,CGMU5273736,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-11,APRU6118960,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-11,TTNU8428647,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-11,SEGU9528261,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-11,SEKU9014544,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,CAIU5696995,CMA CGM,ISLAND CATCH,Liner,0.0,15.0
2025-03-12,CGMU5610436,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,SZLU9129326,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,CGMU5331302,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,CGMU5180443,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,TCLU1342520,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,TTNU8966339,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-12,SZLU9857548,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-13,CGMU5390521,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-13,CGMU5519481,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-13,SEGU9559956,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-13,CGMU5561619,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-14,CGMU5064295,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-14,SZLU9898249,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-15,SZLU9836946,CMA CGM,BERNICA,Liner,0.0,15.0
2025-03-15,SZLU9840904,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-15,CGMU5140142,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-15,CGMU5080296,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-15,CGMU8017738,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-15,CGMU5085087,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-15,CGMU5621024,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-16,TTNU8881930,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-16,TTNU8280499,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-16,TTNU8256050,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-16,SEGU9561249,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-16,CGMU5476230,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-17,SEGU9430594,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-17,SEGU9229830,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-17,TEMU9240820,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-17,CGMU5144683,CMA CGM,DOLOMIEU,Liner,0.0,15.0
2025-03-18,CGMU5287215,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-18,CGMU5189287,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-18,CGMU6927847,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-18,IKSU5203076,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-18,TLLU1030120,IOT,TXORI GORRI,Pallet,84.0,0.0
2025-03-19,SZLU9060277,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-19,CGMU5612315,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-19,CGMU9397530,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-19,TCLU1215254,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-19,SEGU9090581,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-19,GESU9601537,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-20,SZLU9207901,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-20,TTNU8203316,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-20,CXRU1071426,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-20,TTNU8981966,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-20,TTNU8959828,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-21,TLLU1033854,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TLLU1033643,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TLLU1034845,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TLLU1034280,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TCLU1215531,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TCLU1264583,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TTNU8203548,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-21,TCLU1286453,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-21,SEKU9127303,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-22,TTNU8194786,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8203363,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8192823,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8031834,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8057021,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8203960,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8203358,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,TTNU8204420,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-22,FBIU5228178,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-22,SEGU9108187,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-22,TTNU8437401,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-23,TCLU1223305,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-23,TTNU8203738,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-23,TRIU8980882,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-23,TRIU8898265,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-23,TCLU1228570,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-23,TCLU1216461,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-24,TRIU8031103,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-24,TTNU8193347,IOT,JAI ALAI,Pallet,84.0,0.0
2025-03-24,CGMU5289732,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-24,SEGU9414377,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-24,CAIU5650206,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-24,TEMU9513400,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-25,CGMU5480121,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-25,SUDU8013282,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-25,CGMU5506519,CMA CGM,TXORI AUNDI,Liner,0.0,15.0
2025-03-26,CGMU5391554,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-26,TCLU1218232,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-26,CGMU5176124,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-26,SEKU9121809,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-26,CGMU6920101,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-27,CGMU5200093,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-27,CGMU5239290,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-27,CGMU6582318,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-27,SZLU9042925,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-27,TEMU9224373,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-27,TEMU9265670,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-03-27,TLLU1034104,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-03-29,TCLU1304602,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-29,TEMU9883410,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-29,IKSU4007865,CMA CGM,INPESCA,Liner,0.0,15.0
2025-03-31,TRIU8694750,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-03-31,CGMU6945033,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-03-31,TCLU1344842,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-03-31,TCLU1264583,IOT,IZARO,Pallet,84.0,0.0
2025-04-01,SEKU9253805,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-04-01,TEMU9091901,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-04-01,TTNU8203086,IOT,IZARO,Pallet,84.0,0.0
2025-04-01,TTNU8204966,IOT,IZARO,Pallet,84.0,0.0
2025-04-01,CXRU1083026,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-04-01,SEGU9226826,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-04-01,CXRU1625560,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-04-02,FBIU5216789,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-04-02,TEMU9874466,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-02,CXRU1242920,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-02,CGMU6942712,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-02,CGMU5504943,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-04-02,TTNU8250909,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-04-03,TRIU8690348,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-03,SEKU9144168,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-03,TCLU1330237,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-04,CGMU6564968,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-04-04,SEKU9249908,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-04-04,TEMU9085149,CMA CGM,ALBACORA CUATRO,Liner,0.0,15.0
2025-04-04,CXRU1360584,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-05,TTNU8308657,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-05,AMCU9313966,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-05,SEGU9018340,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-06,TCLU1315660,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-06,CGMU9376558,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-06,TEMU9109404,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-07,AMCU9393529,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-07,CGMU5265427,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-07,TEMU9122812,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-08,CGMU5229970,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-08,BMOU9614613,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-08,TTNU8779148,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-09,CGMU6935101,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-09,AMCU9309879,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-09,CGMU5153601,CMA CGM,DONIENE,Liner,0.0,15.0
2025-04-10,TTNU8204293,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-10,TTNU8071858,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-10,TTNU8202813,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-10,TTNU8202963,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-10,TTNU8203975,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-10,TEMU9335042,CMA CGM,TXORI ARGI,Liner,0.0,15.0
2025-04-10,CAIU5580325,CMA CGM,TXORI ARGI,Liner,0.0,15.0
2025-04-10,CXRU1525935,CMA CGM,TXORI ARGI,Liner,0.0,15.0
2025-04-10,CGMU5446261,CMA CGM,TXORI ARGI,Liner,0.0,15.0
2025-04-11,TTNU8204061,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-11,TRIU8033045,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-11,TRIU8030806,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-11,TLLU1030562,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-11,TCLU1221914,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-11,TTNU8203677,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-12,TTNU8338116,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-12,TTNU8204014,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-12,TTNU8203430,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-12,TCLU1263735,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-19,TXGU9009408,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-19,TTNU8375948,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-19,TCLU1273570,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-19,BMOU9895866,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-19,TTNU8203363,IOT,ALAKRANA,Pallet,84.0,0.0
2025-04-20,TRIU8864476,IOT,ALAKRANA,Pallet,84.0,0.0
2025-04-20,TLLU1033854,IOT,ALAKRANA,Pallet,84.0,0.0
2025-04-20,SEGU9154921,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-20,CGMU9326325,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-20,CGMU5277855,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-20,APRU6113633,CMA CGM,PACIFIC STAR,Liner,0.0,15.0
2025-04-22,TTNU8374957,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-22,TTNU8057021,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-22,TRIU8011175,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-23,TLLU1034845,IOT,ELAI ALAI,Pallet,84.0,0.0
2025-04-24,CGMU5109764,CMA CGM,OCEAN BASKET,Liner,0.0,15.0
2025-04-25,TRIU8734889,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-25,SZLU9132844,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-25,SEGU9156591,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-25,GESU9491492,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-26,TTNU8837218,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-26,CGMU8021281,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-26,CGMU5259907,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-26,CGMU5175468,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-27,SZLU9836946,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-27,CGMU5160236,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-28,CGMU5525329,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-28,CGMU5137010,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-28,CGMU5124157,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-28,CAIU5575756,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-29,TEMU9095928,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-04-29,TCLU1142230,CMA CGM,FRANCHE TERRE,Liner,0.0,15.0
2025-05-05,TTNU8159131,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,TRIU8792653,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,TRIU8064719,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,TLLU1060926,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,TEMU9414120,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,TCLU1329051,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,TCLU1221534,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-05,SEKU9212215,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,SEGU9240125,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,CGMU9366708,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-05,CGMU8000123,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-05,CGMU5153108,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-05,CAIU5693086,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-05,BMOU9661960,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,TTNU8778630,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,TTNU8633955,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-06,TCLU1241700,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,SZLU9227410,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,FBIU5097632,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,CXRU1313448,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,CGMU9408866,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,CGMU6988781,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,CGMU6600767,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-06,CGMU5621106,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-06,CGMU5528056,CMA CGM,SHIN SHUEN FAR NO. 16,Liner,0.0,15.0
2025-05-06,AMCU9390685,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-07,SEKU9137549,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-07,CGMU9338558,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-07,CGMU5307899,CMA CGM,IZURDIA,Liner,0.0,15.0
2025-05-07,SZLU9179369,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,CGMU5429243,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,CXRU1308930,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,TTNU8187339,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,CGMU5265089,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,SZLU9730770,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,TTNU8891559,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,SEGU9648230,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,APRU6142689,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-07,APRU5740768,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,CGMU9342408,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,SEGU9526063,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,TEMU9577576,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,TTNU8658444,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,BMOU9602398,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,CGMU5504861,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,SEGU9052405,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,TTNU8276647,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-08,BMOU9802164,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
2025-05-09,CGMU5616619,CMA CGM,PLAYA DE RIS,Liner,0.0,15.0
